"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.808665537E0,5.403363705E-2,1.837499380E0,3.369980812E0,3.838762076E0
5.813682933E0,-2.143042684E-1,1.830016375E0,3.131620407E0,3.633446384E0
5.818700328E0,-3.515312672E-1,1.692744255E0,2.907641411E0,3.382800012E0
5.823717724E0,-3.912450075E-1,1.406155348E0,2.798597336E0,3.156341643E0
5.828735120E0,-2.953642011E-1,1.103722811E0,2.694519997E0,2.926752820E0
5.833752516E0,-1.455699205E-1,8.324102163E-1,2.624329567E0,2.757027937E0
5.838769964E0,3.361672163E-2,5.958653688E-1,2.607410431E0,2.674841075E0
5.843787412E0,2.556720972E-1,3.925857544E-1,2.577116966E0,2.619355580E0
5.848804860E0,4.524529874E-1,1.972616911E-1,2.447751045E0,2.497020436E0
5.853822308E0,5.891133547E-1,-5.596041679E-3,2.224543571E0,2.301234443E0
5.858839756E0,6.402814388E-1,-1.785349846E-1,1.869617462E0,1.984264225E0
5.863857203E0,5.946269035E-1,-3.412728310E-1,1.383356094E0,1.543930822E0
5.868874651E0,5.170152783E-1,-4.941108227E-1,7.756547928E-1,1.055031118E0
5.873892099E0,3.863834739E-1,-6.222826242E-1,7.058143616E-2,7.358733535E-1
5.878909547E0,2.440408468E-1,-7.251325846E-1,-6.887559891E-1,1.029445488E0
5.883926995E0,8.373110741E-2,-8.060731888E-1,-1.540769577E0,1.740900851E0
5.888944443E0,-1.094491631E-1,-8.535547256E-1,-2.366158962E0,2.517785341E0
5.893961891E0,-2.824822664E-1,-9.136428833E-1,-3.103146076E0,3.247161086E0
5.898979339E0,-4.252194762E-1,-1.080531716E0,-3.814311981E0,3.987146383E0
5.903996787E0,-5.035951138E-1,-1.343090415E0,-4.571746826E0,4.791489220E0
5.909014235E0,-5.702045560E-1,-1.560932636E0,-5.375774384E0,5.626774756E0
5.914031683E0,-6.486794949E-1,-1.703602076E0,-6.183773041E0,6.446867002E0
5.919049131E0,-7.481856346E-1,-1.764204741E0,-6.986791611E0,7.244822781E0
5.924066578E0,-8.441342115E-1,-1.754804134E0,-7.685122013E0,7.927988425E0
5.929084026E0,-9.213185310E-1,-1.658874869E0,-8.227015495E0,8.443013539E0
5.934101474E0,-1.021362901E0,-1.584567308E0,-8.589427948E0,8.793879019E0
5.939118922E0,-1.090135455E0,-1.544853568E0,-8.806571960E0,9.007256938E0
5.944136370E0,-1.135762453E0,-1.543269753E0,-8.907768250E0,9.111529678E0
5.949153818E0,-1.109318256E0,-1.574317932E0,-8.869496346E0,9.076179227E0
5.954171266E0,-1.039004922E0,-1.633090973E0,-8.711062431E0,8.923515341E0
5.959188714E0,-9.154596329E-1,-1.710093260E0,-8.418114662E0,8.638700120E0
5.964206162E0,-7.635499239E-1,-1.757802248E0,-7.980929375E0,8.207807924E0
5.969223610E0,-5.504946113E-1,-1.738653183E0,-7.403975487E0,7.625274567E0
5.974241058E0,-3.100984097E-1,-1.562660933E0,-6.514698982E0,6.706666314E0
5.979258506E0,1.334802628E0,-7.454907894E-1,-1.405065536E0,2.076454607E0
5.984275953E0,4.094631195E0,3.512563705E-1,1.225581074E1,1.292649537E1
5.989293401E0,3.801051140E0,5.133941174E-1,1.603353500E1,1.648592757E1
5.994310849E0,2.033263683E0,7.564084530E-1,9.867758751E0,1.010341416E1
5.999328297E0,-5.278271437E-2,9.097070694E-1,6.207774162E0,6.274297811E0
6.004345745E0,-1.301559925E0,1.257281065E0,4.427700043E0,4.783235472E0
6.009363193E0,-2.047207355E0,1.348200440E0,3.658974648E0,4.404179589E0
6.014380641E0,-2.159828424E0,1.141133070E0,4.033887863E0,4.715855680E0
6.019398089E0,-1.170849800E0,9.614599943E-1,4.518045425E0,4.765294224E0
6.024415537E0,4.106804132E-1,9.603362083E-1,5.073503494E0,5.179897850E0
6.029432985E0,1.523198843E0,1.020454168E0,5.494938850E0,5.792738074E0
6.034450433E0,1.801370621E0,1.207150102E0,5.567447662E0,5.974832295E0
6.039467881E0,1.449698925E0,1.381299853E0,5.339140892E0,5.702283904E0
6.044485328E0,9.065808654E-1,1.461909175E0,5.034918785E0,5.320664853E0
6.049502776E0,3.222571611E-1,1.464078903E0,4.597228050E0,4.835481616E0
6.054520224E0,-7.749569416E-2,1.417555451E0,4.092943192E0,4.332164933E0
6.059537672E0,-1.821160913E-1,1.576182485E0,3.947689056E0,4.254617066E0
6.064555120E0,-3.306654096E-1,1.604211092E0,3.936340332E0,4.263520617E0
6.069572568E0,-4.654709101E-1,1.290505528E0,3.819789886E0,4.058677428E0
6.074590016E0,-5.054938197E-1,8.688350916E-1,3.622325897E0,3.759207805E0
6.079607464E0,-3.798304796E-1,4.531068802E-1,3.459103584E0,3.509269816E0
6.084624912E0,-1.474515200E-1,1.039716005E-1,3.344812393E0,3.349674908E0
6.089642360E0,7.503655553E-2,-1.180627346E-1,3.203257561E0,3.206310698E0
6.094659808E0,2.283148468E-1,-2.383778095E-1,2.948711395E0,2.967128333E0
6.099677256E0,2.719960809E-1,-3.345623016E-1,2.562436104E0,2.598459657E0
6.104694703E0,2.327403426E-1,-4.262911081E-1,2.073442459E0,2.129567047E0
6.109712151E0,1.276709437E-1,-5.186033249E-1,1.505867004E0,1.597774926E0
6.114729599E0,-6.922022998E-2,-6.116434336E-1,8.694381714E-1,1.065280181E0
6.119747047E0,-2.592567205E-1,-7.531218529E-1,1.594810486E-1,8.123058397E-1
6.124764495E0,-4.155535400E-1,-9.375656843E-1,-6.526613235E-1,1.215599013E0
6.129781943E0,-5.584517121E-1,-1.096667051E0,-1.538329124E0,1.970026251E0
6.134799391E0,-7.360451221E-1,-1.209407926E0,-2.449869633E0,2.829539038E0
6.139816839E0,-8.907161951E-1,-1.259525537E0,-3.339704990E0,3.678778240E0
6.144834287E0,-1.012366056E0,-1.292697668E0,-4.208213329E0,4.517190689E0
6.149851735E0,-1.129159093E0,-1.306522131E0,-5.065422535E0,5.351682520E0
6.154869131E0,-1.215978861E0,-1.351118565E0,-5.873603344E0,6.148442259E0
6.159886526E0,-1.281285167E0,-1.366719246E0,-6.590322495E0,6.851420565E0
6.164903922E0,-1.313913345E0,-1.345903039E0,-7.182918549E0,7.425102164E0
6.169921318E0,-1.287943959E0,-1.315363884E0,-7.633046627E0,7.851903120E0
6.174938714E0,-1.249195099E0,-1.287787557E0,-7.917562008E0,8.118292514E0
6.179956110E0,-1.176578522E0,-1.276206851E0,-8.070678711E0,8.255234448E0
6.184973506E0,-1.082647324E0,-1.289368033E0,-8.112089157E0,8.284961415E0
6.189990901E0,-9.233490825E-1,-1.283595681E0,-8.085281372E0,8.238444408E0
6.195008297E0,-7.363904715E-1,-1.277536273E0,-8.000126839E0,8.134887786E0
6.200025693E0,-4.976491630E-1,-1.237596154E0,-7.823258877E0,7.936162699E0
6.205043089E0,-2.700304091E-1,-1.120646715E0,-7.549940586E0,7.637432051E0
6.210060485E0,7.113188505E-3,-9.508959055E-1,-7.113064766E0,7.176346144E0
6.215077881E0,3.181060851E-1,-7.959463596E-1,-6.488486290E0,6.544858778E0
6.220095276E0,6.571573615E-1,-6.327888966E-1,-5.761951923E0,5.833726729E0
6.225112672E0,1.027868509E0,-4.623461962E-1,-4.956891537E0,5.083409425E0
6.230130068E0,1.538197517E0,-1.803796291E-1,-3.623166084E0,3.940294518E0
6.235147464E0,4.000722408E0,9.482104778E-1,4.065145493E0,5.781893355E0
6.240164860E0,6.059377193E0,1.750045538E0,1.686458969E1,1.800536300E1
6.245182256E0,4.396069527E0,1.480083466E0,1.749605942E1,1.810050191E1
6.250199651E0,2.260987043E0,1.342767358E0,1.091365147E1,1.122599104E1
6.255217047E0,4.970904589E-1,1.454368949E0,6.670608521E0,6.845385745E0
6.260234443E0,-5.561108589E-1,1.470105052E0,5.193770409E0,5.426390993E0
6.265251839E0,-6.858976483E-1,1.206417441E0,4.479941368E0,4.689965169E0
6.270269235E0,-7.557287216E-1,8.516319990E-1,4.427310944E0,4.571376724E0
6.275286631E0,-8.818666935E-1,5.492854118E-1,4.781397820E0,4.892971330E0
6.280304026E0,-8.600463867E-1,3.558561802E-1,5.068156242E0,5.152913846E0
6.285321422E0,-3.919610977E-1,3.468352556E-1,5.019849777E0,5.047060529E0
6.290338818E0,3.504291177E-1,5.309014320E-1,4.723013878E0,4.765660184E0
6.295356214E0,9.888284802E-1,8.739068508E-1,4.354969978E0,4.550522878E0
6.300373610E0,9.730562568E-1,1.059641004E0,4.006751060E0,4.257197622E0
6.305391006E0,6.047279835E-1,1.116734385E0,3.769280434E0,3.977469875E0
6.310408401E0,3.426258266E-1,1.049639225E0,3.518222809E0,3.687414635E0
6.315425797E0,2.290159464E-1,8.484407663E-1,3.253737450E0,3.370327496E0
6.320443193E0,2.152674794E-1,5.939667225E-1,3.004708290E0,3.070408517E0
6.325460589E0,2.423040271E-1,3.330904245E-1,2.618343353E0,2.650543791E0
6.330477985E0,2.938176394E-1,1.082866192E-1,2.123712540E0,2.146674113E0
6.335495381E0,2.433471382E-1,-7.107985020E-2,1.597604752E0,1.617594237E0
6.340512776E0,6.058423221E-2,-1.907135248E-1,1.040145874E0,1.059219305E0
6.345530172E0,-2.073744088E-1,-2.741698027E-1,4.704999924E-1,5.827035858E-1
6.350547620E0,-4.703308344E-1,-4.023624659E-1,-1.495847702E-1,6.367748827E-1
6.355565068E0,-7.004143596E-1,-5.841149092E-1,-8.487873077E-1,1.245877360E0
6.360582516E0,-8.891137838E-1,-7.371209860E-1,-1.622313499E0,1.991424555E0
6.365599964E0,-1.075526595E0,-8.455702066E-1,-2.412882328E0,2.773760545E0
6.370617412E0,-1.226214409E0,-8.979988098E-1,-3.177752972E0,3.522515804E0
6.375634860E0,-1.345297575E0,-9.162367582E-1,-3.864751816E0,4.193521427E0
6.380652308E0,-1.407751203E0,-9.366449118E-1,-4.440907955E0,4.751918624E0
6.385669756E0,-1.450747132E0,-9.718410969E-1,-4.921113968E0,5.221733912E0
6.390687203E0,-1.463518977E0,-1.039422989E0,-5.377627850E0,5.669318234E0
6.395704651E0,-1.473843098E0,-1.142824054E0,-5.748686790E0,6.043646259E0
6.400722099E0,-1.442191005E0,-1.204335809E0,-6.006071568E0,6.293110146E0
6.405739547E0,-1.391113758E0,-1.237621188E0,-6.183689117E0,6.457934251E0
6.410756995E0,-1.305143356E0,-1.275562763E0,-6.272325516E0,6.532421214E0
6.415774443E0,-1.197958231E0,-1.308358669E0,-6.353527069E0,6.596530342E0
6.420791891E0,-1.040932178E0,-1.307295084E0,-6.384298325E0,6.599380678E0
6.425809339E0,-8.441287279E-1,-1.267550230E0,-6.359919548E0,6.539710510E0
6.430826787E0,-6.175194383E-1,-1.174892306E0,-6.246919632E0,6.386368849E0
6.435844235E0,-3.904583752E-1,-1.086992979E0,-6.035698891E0,6.145215422E0
6.440861683E0,-1.683960706E-1,-1.023230314E0,-5.788367748E0,5.880523676E0
6.445879131E0,3.359523416E-2,-9.553267956E-1,-5.461672783E0,5.544695439E0
6.450896578E0,2.479290068E-1,-8.404365778E-1,-5.103299618E0,5.177979280E0
6.455914026E0,6.689177155E-1,-5.979058743E-1,-4.244238377E0,4.338029707E0
6.460931474E0,2.427290201E0,2.653632164E-1,4.780035019E-1,2.488100220E0
6.465948922E0,4.213852882E0,1.113629103E0,9.558113098E0,1.050496320E1
6.470966370E0,3.591191292E0,1.112752795E0,1.203060722E1,1.260437955E1
6.475983818E0,1.211998940E0,8.812990189E-1,7.668407440E0,7.813456473E0
6.481001266E0,-2.927845716E-1,7.440509796E-1,5.426620483E0,5.485211440E0
6.486018714E0,-8.136165142E-1,8.141524792E-1,4.991353035E0,5.122345284E0
6.491036162E0,-9.980440140E-1,6.913871765E-1,4.614489555E0,4.771542931E0
6.496053610E0,-9.748616219E-1,5.351400375E-1,4.596997261E0,4.729599757E0
6.501071058E0,-4.809515774E-1,5.085021257E-1,4.584447861E0,4.637569516E0
6.506088506E0,3.687673211E-1,6.204557419E-1,4.552977562E0,4.609832898E0
6.511105953E0,1.069352508E0,7.361662388E-1,4.507389069E0,4.690630206E0
6.516123401E0,1.346257210E0,8.506793976E-1,4.332789421E0,4.616181114E0
6.521140849E0,1.235798597E0,9.401183128E-1,4.005270004E0,4.295719779E0
6.526158297E0,9.828106761E-1,1.023919463E0,3.515368462E0,3.791060975E0
6.531175745E0,6.681984663E-1,1.059175730E0,3.040244102E0,3.288073390E0
6.536193193E0,3.487797379E-1,1.222987413E0,2.651637077E0,2.940837416E0
6.541210641E0,2.898776531E-2,1.223411679E0,2.272955894E0,2.581454033E0
6.546228089E0,-2.956994176E-1,9.119520187E-1,2.100333214E0,2.308786313E0
6.551245537E0,-5.151929259E-1,5.415127277E-1,2.014101982E0,2.148317151E0
6.556262985E0,-5.917989016E-1,2.210662365E-1,1.952189445E0,2.051862532E0
6.561280433E0,-5.697270632E-1,-3.643441200E-2,1.862224579E0,1.947767125E0
6.566297881E0,-5.462679863E-1,-1.604232788E-1,1.639282227E0,1.735335864E0
6.571315328E0,-5.326498151E-1,-1.900644302E-1,1.321984291E0,1.437874396E0
6.576332776E0,-5.398399830E-1,-1.733654737E-1,9.583578110E-1,1.113522559E0
6.581350224E0,-5.876540542E-1,-1.436107159E-1,6.345520020E-1,8.767083713E-1
6.586367672E0,-6.620706320E-1,-1.482270956E-1,3.217973709E-1,7.509076784E-1
6.591385120E0,-7.055910826E-1,-2.107696533E-1,-5.645465851E-2,7.385592400E-1
6.596402568E0,-7.323306799E-1,-3.400526047E-1,-4.523763657E-1,9.255205967E-1
6.601420016E0,-7.276967764E-1,-4.779248238E-1,-9.377574921E-1,1.279587375E0
6.606437464E0,-6.869145632E-1,-6.089947224E-1,-1.483928680E0,1.744927081E0
6.611454912E0,-6.721345186E-1,-7.321413755E-1,-2.076629639E0,2.302213383E0
6.616472360E0,-6.787852645E-1,-8.080303669E-1,-2.672930717E0,2.873712082E0
6.621489808E0,-6.685731411E-1,-8.449554443E-1,-3.268288136E0,3.441314732E0
6.626507256E0,-6.799603105E-1,-8.702278137E-1,-3.867768288E0,4.022346827E0
6.631524703E0,-6.892803311E-1,-8.729237318E-1,-4.419054508E0,4.556878972E0
6.636542151E0,-7.107457519E-1,-8.613196611E-1,-4.826871872E0,4.954364051E0
6.641559599E0,-6.579561234E-1,-8.488271236E-1,-5.182523251E0,5.292632709E0
6.646577047E0,-5.831950903E-1,-8.490492105E-1,-5.462383270E0,5.558653800E0
6.651594495E0,-4.481570125E-1,-8.853920698E-1,-5.700175285E0,5.785910655E0
6.656611943E0,-2.961318493E-1,-9.047716856E-1,-5.853036404E0,5.929952868E0
6.661629391E0,-1.176935881E-1,-8.829145432E-1,-5.949862003E0,6.016165534E0
6.666646839E0,6.801030040E-2,-8.291506767E-1,-5.947742939E0,6.005644205E0
6.671664235E0,2.609573007E-1,-7.575819492E-1,-5.904227734E0,5.958349961E0
6.676681631E0,4.368392527E-1,-6.680492163E-1,-5.804997921E0,5.859617663E0
6.681699026E0,6.091378927E-1,-5.413045883E-1,-5.511350632E0,5.571269641E0
6.686716422E0,7.586128712E-1,-4.347449541E-1,-5.056899548E0,5.131932355E0
6.691733818E0,9.146592021E-1,-2.862330675E-1,-4.432158470E0,4.534595851E0
6.696751214E0,1.694850326E0,2.756247520E-1,-9.491958618E-1,1.962003928E0
6.701768610E0,2.565032959E0,7.524917126E-1,7.317337036E0,7.790318296E0
6.706786006E0,1.429446697E0,3.781677485E-1,1.064972878E1,1.075188596E1
6.711803401E0,3.547239304E-1,3.081516027E-1,6.992718697E0,7.008487800E0
6.716820797E0,-1.178290248E-1,4.536263943E-1,4.460338593E0,4.484894753E0
6.721838193E0,-5.884398222E-1,6.013754606E-1,4.882522583E0,4.954486920E0
6.726855589E0,-8.594169021E-1,5.795112848E-1,5.079907417E0,5.184581961E0
6.731872985E0,-8.782474995E-1,5.320508480E-1,5.033575058E0,5.137243876E0
6.736890381E0,-5.732912421E-1,5.118261576E-1,4.863345146E0,4.923693215E0
6.741907776E0,3.662049770E-3,5.140823126E-1,4.497550011E0,4.526836659E0
6.746925172E0,5.434191227E-1,5.823950768E-1,4.074901581E0,4.152024959E0
6.751942568E0,8.525562286E-1,7.366319895E-1,3.690805435E0,3.858953689E0
6.756959964E0,7.133025527E-1,8.767468929E-1,3.325862885E0,3.512669864E0
6.761977360E0,5.043056607E-1,1.117757320E0,3.018250465E0,3.257843075E0
6.766994756E0,2.444107533E-1,1.396869302E0,2.897129059E0,3.225575491E0
6.772012151E0,-5.249720812E-2,1.321221113E0,2.804597855E0,3.100669333E0
6.777029547E0,-2.479502559E-1,1.110690713E0,2.793356895E0,3.016281806E0
6.782046943E0,-2.844502330E-1,8.651989698E-1,2.868208885E0,3.009336040E0
6.787064339E0,-2.382665873E-1,6.652330160E-1,2.967023849E0,3.050005976E0
6.792081735E0,-1.766773760E-1,5.288343430E-1,3.008697510E0,3.059925058E0
6.797099131E0,-1.292853057E-1,3.973470926E-1,3.012719154E0,3.041558171E0
6.802116526E0,-1.166746020E-1,2.743140459E-1,2.893373489E0,2.908688933E0
6.807133922E0,-1.545462459E-1,1.251209974E-1,2.689365387E0,2.696706508E0
6.812151318E0,-2.156349272E-1,-9.420585632E-2,2.362804413E0,2.374493179E0
6.817168714E0,-2.872245014E-1,-3.268980980E-1,1.861466408E0,1.911653072E0
6.822186110E0,-3.567582369E-1,-5.346726179E-1,1.219155312E0,1.378220201E0
6.827203506E0,-4.258584976E-1,-6.212322712E-1,4.982042313E-1,9.030462064E-1
6.832220901E0,-5.240811110E-1,-6.572746038E-1,-2.440252304E-1,8.753394934E-1
6.837238297E0,-6.375821829E-1,-6.943258047E-1,-9.693870544E-1,1.352150370E0
6.842255693E0,-7.238063812E-1,-8.125952482E-1,-1.744995117E0,2.056505452E0
6.847273089E0,-7.784292102E-1,-9.487686157E-1,-2.561368942E0,2.840198018E0
6.852290485E0,-8.068199158E-1,-1.087179899E0,-3.428235531E0,3.685880813E0
6.857307881E0,-8.380860686E-1,-1.163801074E0,-4.321977139E0,4.553713604E0
6.862325276E0,-8.625943065E-1,-1.181188226E0,-5.190453053E0,5.392594686E0
6.867342724E0,-8.799262047E-1,-1.166024923E0,-5.991158962E0,6.166674141E0
6.872360172E0,-8.794482350E-1,-1.154589534E0,-6.667330742E0,6.823474585E0
6.877377620E0,-8.651793003E-1,-1.144974113E0,-7.291411400E0,7.431297406E0
6.882395068E0,-8.126627207E-1,-1.111675262E0,-7.792230129E0,7.912969921E0
6.887412516E0,-7.018637657E-1,-1.053098202E0,-8.156114578E0,8.253716350E0
6.892429964E0,-5.650494695E-1,-9.871920347E-1,-8.383658409E0,8.460470279E0
6.897447412E0,-3.814888299E-1,-9.466369152E-1,-8.432301521E0,8.493842718E0
6.902464860E0,-1.832112521E-1,-9.451910257E-1,-8.355090141E0,8.410379522E0
6.907482308E0,3.076991439E-2,-9.826480150E-1,-8.176156044E0,8.235051400E0
6.912499756E0,2.225037217E-1,-1.059140205E0,-7.957699776E0,8.030957079E0
6.917517203E0,3.774575591E-1,-1.131600499E0,-7.690064907E0,7.782036506E0
6.922534651E0,4.517804682E-1,-1.157239676E0,-7.310855865E0,7.415653899E0
6.927552099E0,4.878024161E-1,-1.131717920E0,-6.829395771E0,6.939696193E0
6.932569547E0,4.891357422E-1,-1.055514574E0,-6.231005669E0,6.338674659E0
6.937586995E0,5.546536446E-1,-9.385454655E-1,-5.457934380E0,5.565748463E0
6.942604443E0,9.385407567E-1,-4.904260635E-1,-2.142476559E0,2.389891688E0
6.947621891E0,3.527693033E0,5.086122751E-1,1.479025555E1,1.521364400E1
6.952639339E0,3.614499331E0,3.631157875E-1,2.097488785E1,2.128714116E1
6.957656787E0,2.822481155E0,6.688029766E-1,1.419133663E1,1.448474137E1
6.962674235E0,5.591059327E-1,1.003132939E0,6.711619377E0,6.809163664E0
6.967691683E0,-1.379489899E0,1.279201388E0,4.393931389E0,4.779747025E0
6.972709131E0,-2.220006227E0,9.225976467E-1,4.208127022E0,4.846436536E0
6.977726578E0,-2.307525158E0,5.379781723E-1,4.807179451E0,5.359390557E0
6.982744026E0,-1.525017500E0,3.539113998E-1,5.812274933E0,6.019424520E0
6.987761474E0,1.287285686E-1,3.676753044E-1,6.319257736E0,6.331253787E0
6.992778922E0,1.348809242E0,4.579954147E-1,6.084913254E0,6.249417211E0
6.997796370E0,1.783531189E0,6.583899260E-1,5.463881493E0,5.785193321E0
7.002813818E0,1.607216835E0,9.219040871E-1,4.819834709E0,5.163706007E0
7.007831266E0,1.078946114E0,1.158651710E0,4.171735764E0,4.462059814E0
7.012848714E0,1.990180612E-1,1.307360768E0,3.710761070E0,3.939358842E0
7.017866162E0,-8.550353646E-1,1.354165554E0,3.403142929E0,3.761147646E0
7.022883610E0,-1.337305784E0,1.241964817E0,3.105247498E0,3.601864155E0
7.027901058E0,-1.406490088E0,9.900383949E-1,2.907983780E0,3.378573672E0
7.032918506E0,-1.201623678E0,6.696678400E-1,2.820919037E0,3.138461198E0
7.037935953E0,-7.946785688E-1,3.422330618E-1,2.815404892E0,2.945359435E0
7.042953401E0,-3.538094759E-1,1.069228649E-1,2.834235191E0,2.858234204E0
7.047970849E0,-4.443049431E-3,-2.327024937E-2,2.820306778E0,2.820406277E0
7.052988297E0,2.145985067E-1,-6.398677826E-2,2.716557503E0,2.725771724E0
7.058005745E0,3.027619421E-1,-1.024081707E-1,2.504240036E0,2.524553502E0
7.063023193E0,3.163496256E-1,-2.401863337E-1,2.145571709E0,2.182027616E0
7.068040641E0,2.531240582E-1,-4.495021105E-1,1.583686829E0,1.665589357E0
7.073058089E0,1.534243673E-1,-6.925418377E-1,8.860540390E-1,1.135008808E0
7.078075537E0,4.991665483E-3,-9.261891246E-1,3.864669800E-2,9.270085105E-1
7.083092985E0,-1.947924942E-1,-1.140080214E0,-9.583549500E-1,1.502055664E0
7.088110433E0,-4.575388432E-1,-1.313783884E0,-2.033153534E0,2.463550929E0
7.093127881E0,-7.462881207E-1,-1.383445024E0,-3.142835140E0,3.514011783E0
7.098145328E0,-1.033286810E0,-1.380175352E0,-4.278190136E0,4.612534712E0
7.103162776E0,-1.266307235E0,-1.334798336E0,-5.329689503E0,5.638334045E0
7.108180224E0,-1.415629864E0,-1.301821947E0,-6.278908730E0,6.566844229E0
7.113197672E0,-1.469731688E0,-1.283149600E0,-7.117078781E0,7.379660867E0
7.118215120E0,-1.450507760E0,-1.276080608E0,-7.816359043E0,8.051572714E0
7.123232568E0,-1.350707650E0,-1.239786506E0,-8.339447021E0,8.538609861E0
7.128250016E0,-1.172323823E0,-1.200830460E0,-8.730377197E0,8.890209387E0
7.133267464E0,-9.321736097E-1,-1.171826839E0,-9.013936043E0,9.137459645E0
7.138284912E0,-6.521358490E-1,-1.170574665E0,-9.147830009E0,9.245448615E0
7.143302360E0,-3.404978514E-1,-1.153039098E0,-9.170971870E0,9.249441226E0
7.148319808E0,-6.375801563E-2,-1.161515236E0,-9.098167419E0,9.172231632E0
7.153337256E0,2.160540223E-1,-1.157378912E0,-8.915261269E0,8.992668612E0
7.158354703E0,4.692091644E-1,-1.121403217E0,-8.574428558E0,8.660169024E0
7.163372151E0,6.795752645E-1,-1.058361769E0,-8.085115433E0,8.182361746E0
7.168389599E0,8.742101192E-1,-9.399141073E-1,-7.423058510E0,7.533225040E0
7.173407047E0,1.070833683E0,-7.472926378E-1,-6.544808388E0,6.673803106E0
7.178424495E0,1.339806914E0,-4.190987349E-1,-5.143748760E0,5.331873744E0
7.183441943E0,2.332725286E0,4.328300953E-1,1.156387329E0,2.639352346E0
7.188459391E0,4.311829090E0,1.299572110E0,1.739630890E1,1.796976130E1
7.193476839E0,4.708800793E0,1.186421990E0,2.514065170E1,2.560532699E1
7.198494235E0,4.118609428E0,1.550102353E0,1.637730408E1,1.695823840E1
7.203511631E0,2.479788065E0,2.002197504E0,7.773039818E0,8.401088721E0
7.208529026E0,1.429319978E-1,1.949666142E0,4.710724831E0,5.100250587E0
7.213546422E0,-8.282771707E-1,1.753307462E0,3.351232529E0,3.871807018E0
7.218563818E0,-1.396666765E0,1.525830984E0,3.691784859E0,4.231797926E0
7.223581214E0,-1.793931723E0,1.170481801E0,5.108237267E0,5.539161186E0
7.228598610E0,-1.824919939E0,7.368562222E-1,6.518223763E0,6.808856798E0
7.233616006E0,-1.139431119E0,3.654074669E-1,7.247291565E0,7.345410875E0
7.238633401E0,-1.420787573E-1,2.737125158E-1,7.377586365E0,7.384029082E0
7.243650797E0,3.780774474E-1,3.020514250E-1,7.364310265E0,7.380192632E0
7.248668193E0,5.547186732E-1,3.058007956E-1,7.231789589E0,7.259477088E0
7.253685589E0,5.680291057E-1,3.318668604E-1,7.037961960E0,7.068642106E0
7.258702985E0,5.257493258E-1,4.270856380E-1,6.855133057E0,6.888516801E0
7.263720381E0,4.112287760E-1,4.899853468E-1,6.506871223E0,6.538238896E0
7.268737776E0,2.597257793E-1,3.998501301E-1,5.955739975E0,5.974795081E0
7.273755172E0,1.251225770E-1,1.223106384E-1,5.193055153E0,5.196002057E0
7.278772568E0,4.674628377E-2,-2.952424288E-1,4.219634056E0,4.230208609E0
7.283789964E0,3.060734272E-2,-7.428420782E-1,3.045763969E0,3.135192071E0
7.288807360E0,6.635829806E-3,-1.157656193E0,1.695900917E0,2.053361102E0
7.293824756E0,-1.045182794E-1,-1.442190647E0,1.607456207E-1,1.454880438E0
7.298842151E0,-2.910268307E-1,-1.488106966E0,-1.588457108E0,2.195986098E0
7.303859547E0,-6.359214783E-1,-1.320243597E0,-3.250758648E0,3.565791787E0
7.308876943E0,-9.764189124E-1,-1.116832852E0,-4.745657921E0,4.972120133E0
7.313894339E0,-1.263656378E0,-1.007642865E0,-6.193876266E0,6.401271342E0
7.318911735E0,-1.472293019E0,-1.050699711E0,-7.524838448E0,7.739173747E0
7.323929131E0,-1.605295420E0,-1.175196409E0,-8.625112534E0,8.851588908E0
7.328946526E0,-1.655450463E0,-1.315511823E0,-9.539314270E0,9.770854842E0
7.333963922E0,-1.605267286E0,-1.445022464E0,-1.015414524E1,1.038131199E1
7.338981318E0,-1.499457479E0,-1.542761922E0,-1.057627678E1,1.079287346E1
7.343998714E0,-1.335108042E0,-1.631054044E0,-1.084525490E1,1.104818558E1
7.349016110E0,-1.128962040E0,-1.665842652E0,-1.095730591E1,1.114056281E1
7.354033506E0,-8.938107491E-1,-1.680223823E0,-1.096575832E1,1.112968577E1
7.359050901E0,-6.718964577E-1,-1.664182544E0,-1.088546753E1,1.103242275E1
7.364068297E0,-4.534054399E-1,-1.646726012E0,-1.064476395E1,1.078092216E1
7.369085693E0,-2.438464016E-1,-1.647608042E0,-1.037739468E1,1.051020426E1
7.374103089E0,-7.371404767E-2,-1.648444414E0,-1.002540207E1,1.016028983E1
7.379120485E0,9.773313999E-2,-1.631276965E0,-9.564100266E0,9.702712517E0
7.384137881E0,2.299477160E-1,-1.568518281E0,-8.959215164E0,9.098387874E0
7.389155328E0,4.021065235E-1,-1.461394429E0,-8.229044914E0,8.367469363E0
7.394172776E0,6.454918981E-1,-1.321086764E0,-7.343901634E0,7.489647605E0
7.399190224E0,9.539414644E-1,-1.149321198E0,-6.197635651E0,6.375078917E0
7.404207672E0,1.258893967E0,-9.242763519E-1,-4.899374485E0,5.142272954E0
7.409225120E0,1.592760563E0,-7.537919283E-1,-3.185071468E0,3.640023179E0
7.414242568E0,2.410818338E0,-1.510837078E-1,5.923257828E0,6.396862875E0
7.419260016E0,4.350633144E0,3.001036644E-1,3.323146820E1,3.351639225E1
7.424277464E0,4.273085117E0,7.550835609E-2,3.251844406E1,3.279808168E1
