"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.198455621E1,-5.486761093E0,-1.813744164E1,-2.620984650E1,3.234234669E1
1.198957355E1,-7.298375607E0,-1.724911308E1,-2.350011444E1,3.005084969E1
1.199459089E1,-1.037200165E1,-1.784943008E1,-1.568452644E1,2.592652970E1
1.199960824E1,-6.302671909E0,-1.539044189E1,1.850674438E1,2.488149840E1
1.200462558E1,-4.419179916E0,-1.589654636E1,4.276802063E1,4.584029806E1
1.200964293E1,-7.214788914E0,-1.486492920E1,5.782600784E1,6.014038977E1
1.201466032E1,-5.908663750E0,-1.091545486E1,7.376306915E1,7.480006573E1
1.201967772E1,-9.285587072E-1,-7.064631462E0,9.179190826E1,9.206804908E1
1.202469511E1,5.211595058E0,-1.023591161E0,1.009752121E2,1.011147958E2
1.202971251E1,1.132808399E1,2.069117069E0,1.103869705E2,1.109859901E2
1.203472990E1,1.400951672E1,-3.013228893E0,1.137307587E2,1.146299768E2
1.203974730E1,1.147578144E1,-1.184035015E1,9.574697876E1,9.715642744E1
1.204476470E1,7.949191093E0,-1.410233116E1,7.070087433E1,7.253053849E1
1.204978209E1,6.876251698E0,-9.595162392E0,5.236614227E1,5.368019034E1
1.205479949E1,6.308759689E0,-4.868208408E0,4.063718796E1,4.141112106E1
1.205981688E1,4.919728756E0,-3.588656664E0,3.330385971E1,3.385600773E1
1.206483428E1,2.388881207E0,-5.463609219E0,2.841630173E1,2.903521970E1
1.206985168E1,8.503273726E-1,-8.517714500E0,2.511710739E1,2.653570426E1
1.207486907E1,1.010389328E0,-1.040689754E1,2.258323860E1,2.488628274E1
1.207988647E1,1.314043880E0,-1.067696667E1,1.980640793E1,2.253925739E1
1.208490386E1,1.038211107E0,-1.079052162E1,1.622463608E1,1.951286896E1
1.208992126E1,-9.220767021E-2,-1.135054684E1,1.197475338E1,1.649964043E1
1.209493865E1,-2.002975702E0,-1.168069077E1,7.192925453E0,1.386321121E1
1.209995605E1,-3.950298309E0,-1.154945374E1,2.277379036E0,1.241697200E1
1.210497345E1,-5.209886074E0,-1.100756264E1,-2.341710091E0,1.240132873E1
1.210999084E1,-6.030785084E0,-1.037890816E1,-6.598948002E0,1.369811002E1
1.211500824E1,-6.138155937E0,-9.605725288E0,-1.034331512E1,1.539256588E1
1.212002563E1,-5.832940102E0,-8.693667412E0,-1.414634514E1,1.759892395E1
1.212504303E1,-5.507867813E0,-7.850200653E0,-1.753634453E1,1.998713680E1
1.213006042E1,-5.408294678E0,-7.124680519E0,-2.163972855E1,2.341556267E1
1.213507782E1,-4.969766617E0,-6.150786400E0,-2.586498642E1,2.704677940E1
1.214009522E1,-4.718453884E0,-5.165177345E0,-3.070256805E1,3.148953079E1
1.214511261E1,-4.223723412E0,-4.130429268E0,-3.625573349E1,3.673388757E1
1.215013001E1,-3.169775963E0,-3.391651630E0,-4.189163589E1,4.214807159E1
1.215514735E1,-2.411230803E0,-3.585399628E0,-4.755270767E1,4.774860345E1
1.216016470E1,-2.839945555E0,-4.621353626E0,-5.317163086E1,5.344758674E1
1.216518204E1,-3.942994833E0,-5.770284653E0,-5.821090698E1,5.862894409E1
1.217019938E1,-5.443641186E0,-6.582816124E0,-6.226599121E1,6.284918742E1
1.217521673E1,-6.957247734E0,-7.089056015E0,-6.476513672E1,6.552236981E1
1.218023407E1,-8.464174271E0,-7.366947174E0,-6.580229950E1,6.675220428E1
1.218525142E1,-1.000146770E1,-7.839064598E0,-6.548013306E1,6.670178495E1
1.219026876E1,-1.144015503E1,-8.999854088E0,-6.389494324E1,6.553196390E1
1.219528610E1,-1.337117386E1,-1.040696430E1,-6.105960846E1,6.336693918E1
1.220030345E1,-1.279778194E1,-1.180567932E1,-5.662265015E1,5.923919139E1
1.220532079E1,-1.125177956E1,-1.333822632E1,-5.222209167E1,5.506049113E1
1.221033813E1,-1.029625511E1,-1.525915527E1,-4.771567154E1,5.114332801E1
1.221535548E1,-9.418090820E0,-1.697052193E1,-4.298485565E1,4.716351200E1
1.222037282E1,-8.820966721E0,-1.822055626E1,-3.763739014E1,4.273606510E1
1.222539016E1,-9.639111519E0,-1.775811386E1,-3.345430374E1,3.908264983E1
1.223040751E1,-1.183739281E1,-1.863096428E1,-2.609022522E1,3.417508669E1
1.223542485E1,-4.212639332E0,-1.486738300E1,1.278017139E1,2.005288479E1
1.224044220E1,9.756824374E-1,-1.412788296E1,4.223416901E1,4.454519126E1
1.224545954E1,-5.246850848E-2,-1.141546917E1,5.507810974E1,5.624867876E1
1.225047688E1,8.233122826E-1,-7.355747223E0,7.109807587E1,7.148231426E1
1.225549423E1,1.085173488E0,-6.237086773E0,9.235112000E1,9.256785737E1
1.226051157E1,7.259053230E0,9.886184931E-1,1.069075317E2,1.071582548E2
1.226552892E1,1.398619938E1,5.543964863E0,1.211961060E2,1.221263502E2
1.227054626E1,1.624787331E1,-1.720397472E0,1.230365524E2,1.241166644E2
1.227556360E1,1.094590855E1,-1.109331131E1,9.782778931E1,9.906134882E1
1.228058095E1,5.650712967E0,-1.096437263E1,6.744696045E1,6.856559267E1
1.228559829E1,3.899634361E0,-6.064013481E0,4.656483459E1,4.711966923E1
1.229061563E1,3.433660030E0,-2.900223017E0,3.375583649E1,3.405374886E1
1.229563298E1,2.978054047E0,-2.174838543E0,2.570180511E1,2.596500558E1
1.230065032E1,2.939738750E0,-3.580653906E0,2.055210114E1,2.106779550E1
1.230566767E1,2.594480991E0,-5.443369389E0,1.628592682E1,1.736643355E1
1.231068501E1,2.657021999E0,-6.989283562E0,1.309408474E1,1.507862413E1
1.231570235E1,2.902348518E0,-7.892137051E0,1.151624775E1,1.425950267E1
1.232071970E1,2.272205591E0,-8.863178253E0,1.036521626E1,1.382593776E1
1.232573704E1,1.290415287E0,-9.721952438E0,8.732850075E0,1.313180114E1
1.233075438E1,1.645472050E-1,-1.000538254E1,6.859930992E0,1.213232907E1
1.233577173E1,-1.069662213E0,-9.907310486E0,4.785771370E0,1.105452785E1
1.234078907E1,-2.656038046E0,-9.735854149E0,2.142800331E0,1.031663644E1
1.234580642E1,-4.053132057E0,-9.218208313E0,-1.073237419E0,1.012694833E1
1.235082376E1,-5.033314705E0,-8.014382362E0,-4.006681919E0,1.027706581E1
1.235584110E1,-5.540575981E0,-6.770771980E0,-6.224547386E0,1.073714699E1
1.236085845E1,-5.450511456E0,-5.876521587E0,-7.676953316E0,1.109852212E1
1.236587579E1,-6.143610954E0,-5.024408340E0,-8.720079422E0,1.179103133E1
1.237089313E1,-6.170270920E0,-3.797864437E0,-9.747529984E0,1.214538424E1
1.237591048E1,-5.087739944E0,-2.481606722E0,-9.759919167E0,1.128270764E1
1.238092782E1,-4.166155338E0,-1.567109346E0,-9.307948112E0,1.031748904E1
1.238594516E1,-3.742003918E0,-1.219717026E0,-9.175663948E0,9.984143019E0
1.239096251E1,-3.653354645E0,-1.325059056E0,-9.496218681E0,1.026065061E1
1.239597985E1,-3.608361721E0,-1.604605436E0,-1.011149788E1,1.085529467E1
1.240099720E1,-3.593026876E0,-1.918646574E0,-1.090192699E1,1.163800064E1
1.240601454E1,-3.484765768E0,-2.218920708E0,-1.175725174E1,1.246194889E1
1.241103188E1,-3.334342003E0,-2.381547451E0,-1.275810051E1,1.339995274E1
1.241604923E1,-3.159420013E0,-2.507926464E0,-1.413290024E1,1.469729564E1
1.242106657E1,-3.062477827E0,-2.698676586E0,-1.606236458E1,1.657290504E1
1.242608392E1,-2.828718901E0,-2.799347162E0,-1.842658043E1,1.885144189E1
1.243110126E1,-2.432442427E0,-2.822151184E0,-2.098250198E1,2.131071803E1
1.243611860E1,-2.047346830E0,-2.860573530E0,-2.348321342E1,2.374522737E1
1.244113595E1,-1.545816422E0,-2.927608252E0,-2.592100906E1,2.613157380E1
1.244615329E1,-1.074253082E0,-3.027069330E0,-2.856523514E1,2.874525747E1
1.245117063E1,-9.085065126E-1,-3.267995834E0,-3.124010468E1,3.142370635E1
1.245618798E1,-1.126948118E0,-3.639475584E0,-3.381839752E1,3.403233471E1
1.246120532E1,-1.788253546E0,-3.981565475E0,-3.615936661E1,3.642184108E1
1.246622266E1,-2.558628082E0,-4.244148254E0,-3.798888397E1,3.831076451E1
1.247124001E1,-3.225223541E0,-4.458608150E0,-3.932446671E1,3.970761810E1
1.247625735E1,-3.753926754E0,-4.700141430E0,-4.017770004E1,4.062549540E1
1.248127470E1,-4.302905083E0,-5.073853016E0,-4.026708984E1,4.081295751E1
1.248629204E1,-4.901733875E0,-5.681077957E0,-3.945852280E1,4.016561543E1
1.249130938E1,-5.398462296E0,-6.442204475E0,-3.806673431E1,3.898360752E1
1.249632673E1,-5.914145470E0,-7.210815907E0,-3.643924713E1,3.761371710E1
1.250134407E1,-6.363863945E0,-8.021676064E0,-3.446438599E1,3.595330239E1
1.250636142E1,-6.604031563E0,-8.842160225E0,-3.218415833E1,3.402377224E1
1.251137876E1,-6.800983429E0,-9.615431786E0,-2.987999344E1,3.211734597E1
1.251639610E1,-7.058941841E0,-1.036109829E1,-2.771323395E1,3.041717202E1
1.252141345E1,-7.468835831E0,-1.113267899E1,-2.555269051E1,2.885584936E1
1.252643079E1,-8.018465996E0,-1.194062042E1,-2.341035080E1,2.747578457E1
1.253144813E1,-8.682941437E0,-1.269472599E1,-2.121689606E1,2.620508001E1
1.253646548E1,-9.470405579E0,-1.299252129E1,-1.940145874E1,2.519743623E1
1.254148282E1,-1.079102898E1,-1.237335014E1,-1.899653053E1,2.510805194E1
1.254650017E1,-1.209667206E1,-1.025282288E1,-1.130554771E1,1.947473391E1
1.255151751E1,-6.889072895E0,-5.413377762E0,1.714710808E1,1.925583806E1
1.255653485E1,-3.169708252E-1,-4.705578327E0,3.240078735E1,3.274223510E1
1.256155220E1,-3.017542362E-1,-5.530325890E0,4.626702118E1,4.659734766E1
1.256656954E1,1.118048191E0,-3.317969799E0,5.601446533E1,5.612378535E1
1.257158688E1,3.607329607E0,-1.424129009E0,7.151992798E1,7.162500310E1
1.257660423E1,8.438791275E0,3.194768667E0,8.196549988E1,8.246067496E1
1.258162157E1,1.310439301E1,6.623341084E0,9.158248901E1,9.275206767E1
1.258663892E1,1.517501450E1,2.897586346E0,9.643493652E1,9.766459980E1
1.259165626E1,1.265418911E1,-5.418612957E0,8.640309143E1,8.749276586E1
1.259667360E1,8.029407501E0,-9.118213654E0,6.393487549E1,6.507904047E1
1.260169095E1,5.922736168E0,-6.628689289E0,4.431114578E1,4.519398152E1
1.260670829E1,5.164373875E0,-3.413207531E0,3.156054688E1,3.216191633E1
1.261172563E1,4.526759624E0,-1.580790639E0,2.381477928E1,2.429267717E1
1.261674298E1,3.253415585E0,-1.193272114E0,1.864917374E1,1.896840247E1
1.262176032E1,2.160503864E0,-2.341571569E0,1.487633228E1,1.521367794E1
1.262677766E1,1.454260707E0,-3.816692829E0,1.248224545E1,1.313348658E1
1.263179501E1,1.371246696E0,-5.104402065E0,1.132823467E1,1.250056554E1
1.263681235E1,2.064670086E0,-5.756086826E0,1.092139721E1,1.251688121E1
1.264182970E1,2.967417002E0,-6.251914978E0,1.161101532E1,1.351694053E1
1.264684704E1,2.722992897E0,-6.969988823E0,1.198136425E1,1.412616451E1
1.265186438E1,1.594360828E0,-7.549968719E0,1.190038490E1,1.418320045E1
1.265688173E1,2.514557838E-1,-8.162088394E0,1.113590527E1,1.380910218E1
1.266189907E1,-1.211015940E0,-8.563659668E0,9.627919197E0,1.294216576E1
1.266691642E1,-2.378347397E0,-8.763771057E0,7.478359222E0,1.176376114E1
1.267193376E1,-3.272220135E0,-8.856349945E0,5.027096748E0,1.069645084E1
1.267695110E1,-4.118620872E0,-8.432683945E0,2.583886147E0,9.733943909E0
1.268196845E1,-4.475162029E0,-7.371650696E0,2.226495743E-1,8.626579971E0
1.268698579E1,-4.453949928E0,-5.950580120E0,-1.940557480E0,7.681981324E0
1.269200313E1,-4.184080601E0,-4.472718239E0,-3.608088017E0,7.108448358E0
1.269702048E1,-3.841978788E0,-3.119817734E0,-4.787685394E0,6.885927326E0
1.270203782E1,-3.287462711E0,-2.237967014E0,-5.662824631E0,6.919789754E0
1.270705517E1,-3.679502487E0,-1.762494683E0,-6.171768188E0,7.398367971E0
1.271207251E1,-3.856907368E0,-1.341818333E0,-6.553678513E0,7.721846471E0
1.271708985E1,-3.611630917E0,-9.833004475E-1,-6.908454895E0,7.857321852E0
1.272210720E1,-3.735042572E0,-9.513747692E-1,-7.479641438E0,8.414314767E0
1.272712454E1,-3.911159039E0,-1.250339746E0,-8.100093842E0,9.081411495E0
1.273214188E1,-4.067481041E0,-1.659293890E0,-8.804117203E0,9.839214295E0
1.273715923E1,-3.817497730E0,-1.914799929E0,-9.496404648E0,1.041256207E1
1.274217657E1,-3.909527540E0,-2.160667419E0,-1.031085682E1,1.123684376E1
1.274719392E1,-3.737716198E0,-2.492667437E0,-1.124718761E1,1.211128162E1
1.275221126E1,-3.653004169E0,-2.662241220E0,-1.226681137E1,1.307312621E1
1.275722860E1,-3.264278412E0,-2.717483282E0,-1.356084442E1,1.421044441E1
1.276224595E1,-2.806323051E0,-2.854124546E0,-1.515332031E1,1.567305307E1
1.276726329E1,-2.355545282E0,-3.061517954E0,-1.713553238E1,1.756553317E1
1.277228063E1,-1.983007431E0,-3.247290611E0,-1.924992943E1,1.962235964E1
1.277729798E1,-1.534946680E0,-3.290980339E0,-2.133465576E1,2.164149139E1
1.278231532E1,-9.624634981E-1,-3.249921322E0,-2.319909859E1,2.344539400E1
1.278733267E1,-4.834308624E-1,-3.134281874E0,-2.501146698E1,2.521172165E1
1.279235001E1,1.300492287E-1,-2.926130772E0,-2.670529556E1,2.686544184E1
1.279736735E1,6.893601418E-1,-2.636406660E0,-2.841972733E1,2.855007458E1
1.280238470E1,9.766669273E-1,-2.318523407E0,-3.012163925E1,3.022652114E1
1.280740204E1,7.984361649E-1,-2.126272917E0,-3.164403152E1,3.172543566E1
1.281241938E1,2.951345444E-1,-2.232629776E0,-3.293434525E1,3.301125319E1
1.281743673E1,-3.457827568E-1,-2.461660624E0,-3.374345398E1,3.383489360E1
1.282245407E1,-1.008927703E0,-2.791494131E0,-3.383155060E1,3.396151043E1
1.282747142E1,-1.675160050E0,-3.114118099E0,-3.366197968E1,3.384719735E1
1.283248876E1,-2.412148952E0,-3.387011528E0,-3.333945465E1,3.359776103E1
1.283750610E1,-3.192356110E0,-3.705667496E0,-3.280131531E1,3.316397737E1
1.284252345E1,-3.964312553E0,-4.227208138E0,-3.192302895E1,3.244479681E1
1.284754079E1,-4.593848705E0,-4.845102310E0,-3.080556107E1,3.152080353E1
1.285255813E1,-5.224766731E0,-5.544142723E0,-2.965457726E1,3.061747309E1
1.285757548E1,-5.882359505E0,-6.256750584E0,-2.824455643E1,2.952124742E1
1.286259282E1,-6.396696568E0,-7.045891762E0,-2.650725555E1,2.816375179E1
1.286761016E1,-6.799549580E0,-7.802774429E0,-2.461344147E1,2.670091130E1
1.287262751E1,-7.194039822E0,-8.490659714E0,-2.282957458E1,2.539753900E1
1.287764485E1,-7.610730171E0,-9.191531181E0,-2.120256424E1,2.433014980E1
1.288266220E1,-7.934747696E0,-1.004363060E1,-1.957452011E1,2.338795789E1
1.288767954E1,-8.097810745E0,-1.096961403E1,-1.792670631E1,2.252273896E1
1.289269688E1,-8.274906158E0,-1.185845375E1,-1.616396523E1,2.168803285E1
1.289771423E1,-8.449976921E0,-1.256088829E1,-1.427232361E1,2.080570224E1
1.290273157E1,-8.845879555E0,-1.224649620E1,-1.384533119E1,2.049193622E1
1.290774892E1,-1.142496204E1,-1.148460674E1,-1.436404991E1,2.165067850E1
1.291276626E1,-1.125171185E1,-8.548333168E0,-2.369911671E0,1.432799709E1
1.291778360E1,-1.675256729E0,-3.893209457E0,2.636538887E1,2.670388165E1
1.292280095E1,1.703140020E0,-3.944958448E0,3.876490784E1,3.900232638E1
1.292781829E1,1.056864500E0,-4.533000946E0,4.740334702E1,4.763131710E1
1.293283563E1,-2.573948503E-1,-4.247419834E0,5.576987076E1,5.593197039E1
1.293785298E1,2.088148832E0,-2.201072216E0,6.714529419E1,6.721380525E1
1.294287032E1,6.523637772E0,2.385887623E0,7.663727570E1,7.695142842E1
1.294788767E1,1.132961464E1,3.028865099E0,8.675897980E1,8.754801407E1
1.295290501E1,1.238465691E1,-1.917489529E0,9.197488403E1,9.282475847E1
1.295792235E1,9.197364807E0,-8.299539566E0,8.338247681E1,8.429775391E1
1.296293970E1,6.190739632E0,-9.731096268E0,6.269442368E1,6.374645286E1
1.296795704E1,4.922453403E0,-8.075785637E0,4.535696411E1,4.633252696E1
1.297297438E1,4.507746696E0,-5.610583782E0,3.441414642E1,3.515866756E1
1.297799173E1,5.305067539E0,-3.201086521E0,2.708220673E1,2.778194769E1
1.298300907E1,6.036238670E0,-1.905462623E0,2.138851929E1,2.230550879E1
1.298802642E1,6.000054836E0,-2.195590019E0,1.750996590E1,1.863921080E1
1.299304376E1,5.483530998E0,-3.682919741E0,1.529350948E1,1.665906487E1
1.299806110E1,5.428980827E0,-5.026420116E0,1.386816311E1,1.571829126E1
1.300307845E1,5.279890060E0,-6.159239292E0,1.407094193E1,1.624207112E1
1.300809579E1,4.338078499E0,-7.809654713E0,1.437543774E1,1.692521320E1
1.301311313E1,2.930838346E0,-9.343446732E0,1.284141541E1,1.614904826E1
1.301813048E1,1.702981353E0,-1.018201065E1,1.024260426E1,1.454250420E1
1.302314782E1,1.915119290E-1,-1.041651440E1,6.729924202E0,1.240291614E1
1.302816522E1,-1.921382189E0,-1.050047970E1,3.060956955E0,1.110500972E1
1.303318261E1,-3.923963070E0,-1.048006248E1,-2.380914688E-1,1.119311768E1
1.303820001E1,-5.310369015E0,-9.904898643E0,-3.096701622E0,1.165746959E1
1.304321740E1,-6.054803848E0,-8.650823593E0,-5.516933918E0,1.191360392E1
1.304823480E1,-6.181442738E0,-6.987047195E0,-7.444211006E0,1.193504673E1
1.305325220E1,-6.049586773E0,-5.298496246E0,-8.867478371E0,1.197095382E1
1.305826959E1,-5.699468613E0,-3.832575083E0,-9.856972694E0,1.201384555E1
1.306328699E1,-5.211761951E0,-2.637246132E0,-1.057803631E1,1.208355833E1
1.306830438E1,-4.712901592E0,-1.790236473E0,-1.092724228E1,1.203416021E1
1.307332178E1,-4.426992416E0,-1.273738146E0,-1.101113033E1,1.193589804E1
1.307833918E1,-4.450024128E0,-1.046029091E0,-1.114608383E1,1.204707750E1
1.308335657E1,-4.013051510E0,-7.735629082E-1,-1.119340801E1,1.191618080E1
1.308837397E1,-3.715521336E0,-7.112631798E-1,-1.132058525E1,1.193593920E1
1.309339136E1,-3.591972828E0,-8.502264023E-1,-1.168054199E1,1.224990673E1
1.309840876E1,-3.529327869E0,-1.128410101E0,-1.237812328E1,1.292081269E1
1.310342615E1,-3.582160950E0,-1.435770512E0,-1.344628143E1,1.398913144E1
1.310844355E1,-3.541248798E0,-1.671973705E0,-1.480324268E1,1.531247639E1
1.311346095E1,-3.364427567E0,-1.817860365E0,-1.644887161E1,1.688755064E1
1.311847834E1,-3.137806892E0,-1.949493170E0,-1.832133484E1,1.869004189E1
1.312349574E1,-2.783864737E0,-2.041908979E0,-2.033554459E1,2.062652828E1
1.312851313E1,-2.320385456E0,-2.031621695E0,-2.243556213E1,2.264654772E1
1.313353053E1,-1.780069590E0,-1.931762218E0,-2.462274551E1,2.476247059E1
1.313854793E1,-1.358248234E0,-1.856213093E0,-2.687910080E1,2.697733169E1
1.314356532E1,-1.365075350E0,-1.957251549E0,-2.911939240E1,2.921700323E1
1.314858272E1,-1.724073291E0,-2.301657677E0,-3.112842941E1,3.126098486E1
1.315360011E1,-2.281726599E0,-2.727060080E0,-3.265760803E1,3.285060875E1
1.315861751E1,-2.917162418E0,-3.153210163E0,-3.383633041E1,3.410791443E1
1.316363490E1,-3.696023226E0,-3.524585247E0,-3.461161423E1,3.498638490E1
1.316865225E1,-4.631004333E0,-3.910743713E0,-3.475325394E1,3.527787942E1
1.317366959E1,-5.643571854E0,-4.491575241E0,-3.443766022E1,3.518489154E1
1.317868694E1,-6.516036987E0,-5.197573185E0,-3.377927780E1,3.479242897E1
1.318370428E1,-7.314500332E0,-5.972874165E0,-3.304058838E1,3.436360897E1
1.318872162E1,-8.122183800E0,-6.966833591E0,-3.208611298E1,3.382344284E1
1.319373897E1,-8.709719658E0,-8.298588753E0,-3.076263618E1,3.303128179E1
1.319875631E1,-8.862789154E0,-9.822696686E0,-2.930158615E1,3.214991995E1
1.320377365E1,-8.662351608E0,-1.118324184E1,-2.773333931E1,3.113260899E1
1.320879100E1,-8.204575539E0,-1.216349030E1,-2.611602211E1,2.995516928E1
1.321380834E1,-7.796213150E0,-1.277738190E1,-2.423286057E1,2.848287132E1
1.321882569E1,-7.722739697E0,-1.320569801E1,-2.201979446E1,2.681235754E1
1.322384303E1,-7.964078903E0,-1.323091888E1,-1.999193954E1,2.526185690E1
1.322886037E1,-9.023747444E0,-1.199423122E1,-2.028499603E1,2.523431522E1
1.323387772E1,-1.075146008E1,-1.120889187E1,-1.881140137E1,2.439471197E1
1.323889506E1,-1.033066654E1,-8.639614105E0,-6.841882706E0,1.510552753E1
1.324391240E1,-4.238181591E0,-4.900380135E0,1.640193558E1,1.763517506E1
1.324892975E1,2.751888633E-1,-3.330529690E0,2.914370728E1,2.933468648E1
1.325394709E1,3.093376637E0,-3.900221825E0,4.271824646E1,4.300731670E1
1.325896444E1,2.016210556E0,-3.921073914E0,4.968273926E1,4.987799621E1
1.326398178E1,3.985028028E0,-2.471771240E0,6.357472229E1,6.374743458E1
1.326899912E1,7.212363243E0,1.115661383E0,7.461985779E1,7.497590320E1
1.327401647E1,1.004970932E1,2.802775621E0,8.497806549E1,8.561614230E1
1.327903381E1,1.228298950E1,1.473979354E-1,9.154302979E1,9.236352018E1
1.328405115E1,1.060053635E1,-6.423032761E0,8.504080200E1,8.593930839E1
1.328906850E1,7.341232777E0,-9.572205544E0,6.420236206E1,6.532583036E1
1.329408584E1,5.121891499E0,-7.966441154E0,4.477806091E1,4.576868685E1
1.329910319E1,4.143517494E0,-5.129588127E0,3.266966629E1,3.332849392E1
1.330412053E1,3.830756903E0,-3.196056128E0,2.481912613E1,2.531557811E1
1.330913787E1,3.279648781E0,-2.794331551E0,1.913818741E1,1.961720169E1
1.331415522E1,2.909890413E0,-3.901106119E0,1.532454872E1,1.607880234E1
1.331917256E1,3.067326307E0,-5.489964008E0,1.307573414E1,1.450941139E1
1.332418990E1,3.661095858E0,-6.585141182E0,1.227624989E1,1.440395843E1
1.332920725E1,4.454848289E0,-7.447981358E0,1.271533585E1,1.539473499E1
1.333422459E1,4.771482468E0,-7.824597359E0,1.346529865E1,1.628820544E1
1.333924194E1,4.938083649E0,-7.946993828E0,1.366656303E1,1.656243721E1
1.334425928E1,4.821735382E0,-8.058749199E0,1.257049179E1,1.569107500E1
1.334927662E1,3.725125790E0,-8.094188690E0,1.032341099E1,1.363690827E1
1.335429397E1,1.399177790E0,-8.329795837E0,7.396173477E0,1.122704677E1
1.335931131E1,-1.313728809E0,-8.743730545E0,4.162674904E0,9.772746266E0
1.336432865E1,-3.973718643E0,-8.911707878E0,8.281574249E-1,9.792590152E0
1.336934600E1,-5.807096958E0,-8.228230476E0,-2.475079060E0,1.037073615E1
1.337436334E1,-6.593913078E0,-6.505702972E0,-5.362247944E0,1.070315672E1
1.337938069E1,-6.658352852E0,-4.396842003E0,-7.267621517E0,1.079278485E1
1.338439803E1,-6.425090790E0,-2.580251217E0,-8.180950165E0,1.071762257E1
1.338941537E1,-5.952617168E0,-1.295108080E0,-8.431350708E0,1.040185709E1
1.339443272E1,-5.131016731E0,-3.462386131E-1,-8.337255478E0,9.795766574E0
1.339945006E1,-4.400093555E0,2.353024483E-1,-8.100659370E0,9.221543947E0
1.340446740E1,-3.681028843E0,4.610979557E-1,-7.802661419E0,8.639682279E0
1.340948475E1,-3.154828548E0,3.379778862E-1,-7.533149719E0,8.174075906E0
1.341450209E1,-2.763294697E0,-3.108453751E-2,-7.309971809E0,7.814886543E0
1.341951944E1,-2.457580328E0,-3.992707729E-1,-7.208329201E0,7.626213221E0
1.342453678E1,-2.255046844E0,-6.725320816E-1,-7.289186478E0,7.659619780E0
1.342955412E1,-2.148682117E0,-8.807959557E-1,-7.618377209E0,7.964440197E0
1.343457147E1,-2.145890713E0,-9.767739773E-1,-8.400520325E0,8.725117540E0
1.343958881E1,-1.957251430E0,-1.132905006E0,-9.500558853E0,9.766008675E0
1.344460615E1,-1.718742847E0,-1.363498211E0,-1.095587635E1,1.117338046E1
1.344962350E1,-1.297547579E0,-1.582263231E0,-1.304790306E1,1.320738282E1
1.345464084E1,-8.709739447E-1,-1.822106123E0,-1.579028797E1,1.591891518E1
1.345965819E1,-5.769972801E-1,-2.085911274E0,-1.895838928E1,1.908152184E1
1.346467553E1,-1.602065563E-1,-2.170428276E0,-2.240975189E1,2.251518165E1
1.346969287E1,2.671101093E-1,-2.169203758E0,-2.590683365E1,2.599886195E1
1.347471022E1,5.409750938E-1,-2.238835812E0,-2.919790649E1,2.928861184E1
1.347972756E1,5.259511471E-1,-2.355076313E0,-3.240887451E1,3.249858699E1
1.348474490E1,4.220724106E-2,-2.752727985E0,-3.549731445E1,3.560391307E1
1.348976225E1,-1.034401417E0,-3.542327881E0,-3.829092789E1,3.846834064E1
1.349477959E1,-2.357550859E0,-4.542368412E0,-4.054169083E1,4.086342927E1
1.349979694E1,-3.706729412E0,-5.355195999E0,-4.206599045E1,4.256718830E1
1.350481428E1,-5.290596008E0,-5.946444511E0,-4.295404816E1,4.368524764E1
1.350983162E1,-6.893710136E0,-6.381910324E0,-4.304207611E1,4.405533265E1
1.351484897E1,-8.147987366E0,-6.938511848E0,-4.207487106E1,4.341459915E1
1.351986631E1,-8.919768333E0,-7.635703564E0,-4.036571503E1,4.203875814E1
1.352488365E1,-9.531620026E0,-8.546112061E0,-3.845071411E1,4.052585875E1
1.352990100E1,-1.010861206E1,-9.637060165E0,-3.660519409E1,3.917904033E1
1.353491834E1,-1.068244648E1,-1.093722534E1,-3.464428329E1,3.786771614E1
1.353993569E1,-1.085828018E1,-1.231162834E1,-3.237912750E1,3.630270429E1
1.354495303E1,-1.090639305E1,-1.356886387E1,-3.000794601E1,3.469207835E1
1.354997037E1,-1.106443501E1,-1.462760639E1,-2.750369644E1,3.305815949E1
1.355498772E1,-1.125505257E1,-1.557376099E1,-2.497822189E1,3.151396212E1
1.356000506E1,-1.154345989E1,-1.626244354E1,-2.250595474E1,3.007052602E1
1.356502240E1,-1.266131210E1,-1.572552490E1,-2.251904678E1,3.024414697E1
1.357003975E1,-1.536571884E1,-1.514274788E1,-1.870585251E1,2.855375714E1
1.357505709E1,-1.332506275E1,-1.094699097E1,4.154657364E0,1.773851985E1
1.358007444E1,-6.623869419E0,-6.281030655E0,3.253453445E1,3.379087043E1
1.358509178E1,-5.323778152E0,-5.440801620E0,5.239697266E1,5.294702711E1
1.359010912E1,-1.504159212E0,-4.126970291E0,6.282961273E1,6.298297083E1
1.359512647E1,4.689823389E-1,-1.628080606E0,7.804301453E1,7.806140344E1
1.360014381E1,6.489109516E0,3.389550209E0,9.041030121E1,9.070622998E1
1.360516115E1,1.189459324E1,6.748728275E0,9.991532898E1,1.008469119E2
1.361017850E1,1.422945881E1,3.174880981E0,1.056731949E2,1.066741838E2
1.361519584E1,1.144910526E1,-5.912003994E0,9.768837738E1,9.853452632E1
1.362021319E1,7.286380291E0,-1.194745064E1,7.590291595E1,7.718215833E1
1.362523053E1,4.887156963E0,-1.110779476E1,5.532898712E1,5.664418967E1
