"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.812212883E0,-1.131842658E-2,-1.150484756E-1,2.130527282E-3,1.156235169E-1
2.814721425E0,-3.861580743E-3,-1.150484756E-1,1.065263641E-3,1.151181928E-1
2.817229967E0,-8.122635074E-3,-8.948214352E-2,-1.065263641E-3,8.985636314E-2
2.819738508E0,-2.090579830E-2,-5.113265663E-2,-2.130527282E-3,5.528236720E-2
2.822247050E0,-3.475422785E-2,-9.587372653E-3,0.000000000E0,3.605237950E-2
2.824755592E0,-4.008054361E-2,2.024000883E-2,1.065263641E-3,4.491372530E-2
2.827264133E0,-3.262370080E-2,3.195790946E-2,3.195791040E-3,4.578020218E-2
2.829772675E0,-1.238369010E-2,2.556632832E-2,2.130527282E-3,2.848740196E-2
2.832281217E0,1.211737376E-2,1.065263618E-2,1.065263641E-3,1.616923594E-2
2.834789758E0,3.022685647E-2,2.130527282E-3,-1.065263641E-3,3.032056703E-2
2.837298300E0,3.661843762E-2,4.261054564E-3,-2.130527282E-3,3.692703219E-2
2.839806842E0,3.235738352E-2,1.810948178E-2,-2.130527282E-3,3.714152319E-2
2.842315383E0,2.277000993E-2,4.048001766E-2,-2.130527282E-3,4.649348695E-2
2.844823925E0,1.211737376E-2,5.858949944E-2,0.000000000E0,5.982942580E-2
2.847332467E0,6.791055668E-3,6.604634225E-2,1.065263641E-3,6.640310647E-2
2.849841008E0,9.986846708E-3,6.178529188E-2,1.065263641E-3,6.259627933E-2
2.852349550E0,1.744369231E-2,4.793686420E-2,-1.065263641E-3,5.102313335E-2
2.854858092E0,2.490053698E-2,3.408843651E-2,-1.065263641E-3,4.222787033E-2
2.857366633E0,2.490053698E-2,2.556632832E-2,-1.065263641E-3,3.570446292E-2
2.859875175E0,1.850895584E-2,2.130527236E-2,-1.065263641E-3,2.824235937E-2
2.862383717E0,8.921583183E-3,2.024000883E-2,-1.065263641E-3,2.214469215E-2
2.864892258E0,-6.657897611E-4,1.917474531E-2,0.000000000E0,1.918630067E-2
2.867400800E0,-5.992108025E-3,1.384842768E-2,1.065263641E-3,1.512676748E-2
2.869909342E0,-7.057371549E-3,1.065263641E-3,1.065263641E-3,7.216374882E-3
2.872417883E0,-5.992108025E-3,-1.597895473E-2,1.065263641E-3,1.709874672E-2
2.874926425E0,-4.926844500E-3,-3.089264594E-2,0.000000000E0,3.128305244E-2
2.877434967E0,-5.992108025E-3,-3.834949061E-2,-1.065263641E-3,3.882941637E-2
2.879943508E0,-1.131842658E-2,-3.941475600E-2,-1.065263641E-3,4.102151335E-2
2.882452050E0,-1.771000773E-2,-3.408843651E-2,1.065263641E-3,3.842916424E-2
2.884960592E0,-2.410159074E-2,-2.982738242E-2,2.130527282E-3,3.840701192E-2
2.887469133E0,-2.623211779E-2,-2.663159184E-2,1.065263641E-3,3.739653024E-2
2.889977675E0,-2.090579830E-2,-2.876211889E-2,2.130527282E-3,3.562093531E-2
2.892486217E0,-1.344895363E-2,-3.408843651E-2,2.130527282E-3,3.670742437E-2
2.894994758E0,-5.992108025E-3,-3.515370190E-2,1.065263641E-3,3.567664366E-2
2.897503300E0,1.464737463E-3,-3.195790946E-2,1.065263641E-3,3.200918962E-2
2.900011842E0,4.660528619E-3,-2.237053588E-2,0.000000000E0,2.285085124E-2
2.902520383E0,2.530001104E-3,-6.391582079E-3,-1.065263641E-3,6.956149343E-3
2.905028925E0,3.994738800E-4,8.522109129E-3,1.065263641E-3,8.597715394E-3
2.907537467E0,-1.731053460E-3,2.024000883E-2,0.000000000E0,2.031389927E-2
2.910046008E0,3.994738800E-4,2.769685537E-2,0.000000000E0,2.769973604E-2
2.912554550E0,5.725792143E-3,2.876211889E-2,0.000000000E0,2.932650983E-2
2.915063092E0,9.986846708E-3,2.556632832E-2,0.000000000E0,2.744766385E-2
2.917571686E0,1.424790081E-2,2.237053588E-2,-1.065263641E-3,2.654389458E-2
2.920080279E0,1.424790081E-2,2.024000883E-2,-2.130527282E-3,2.484350582E-2
2.922588873E0,1.105211023E-2,2.237053588E-2,0.000000000E0,2.495175377E-2
2.925097467E0,5.725792143E-3,2.450106293E-2,0.000000000E0,2.516121580E-2
2.927606061E0,3.595264861E-3,2.130527236E-2,0.000000000E0,2.160649346E-2
2.930114654E0,2.530001104E-3,1.491369121E-2,1.065263641E-3,1.516423020E-2
2.932623248E0,4.660528619E-3,9.587372653E-3,1.065263641E-3,1.071321744E-2
2.935131842E0,5.725792143E-3,-0.000000000E0,1.065263641E-3,5.824043466E-3
2.937640436E0,5.725792143E-3,-6.391582079E-3,0.000000000E0,8.581201381E-3
2.940149029E0,3.595264861E-3,-8.522109129E-3,0.000000000E0,9.249447195E-3
2.942657623E0,-1.731053460E-3,-8.522109129E-3,0.000000000E0,8.696142253E-3
2.945166217E0,-5.992108025E-3,-6.391582079E-3,-1.065263641E-3,8.825670891E-3
2.947674811E0,-1.025316212E-2,-6.391582079E-3,0.000000000E0,1.208220406E-2
2.950183404E0,-1.238369010E-2,-7.456845604E-3,2.130527282E-3,1.461162118E-2
2.952691998E0,-1.344895363E-2,-1.171789970E-2,1.065263641E-3,1.786947995E-2
2.955200592E0,-1.131842658E-2,-1.917474531E-2,1.065263641E-3,2.229153257E-2
2.957709186E0,-8.122635074E-3,-2.343579940E-2,0.000000000E0,2.480350569E-2
2.960217779E0,-5.992108025E-3,-2.556632832E-2,-1.065263641E-3,2.628073988E-2
2.962726373E0,-5.992108025E-3,-2.343579940E-2,0.000000000E0,2.418970964E-2
2.965234967E0,-4.926844500E-3,-1.917474531E-2,1.065263641E-3,1.982623113E-2
2.967743561E0,-3.861580743E-3,-1.384842768E-2,1.065263641E-3,1.441615558E-2
2.970252154E0,-3.861580743E-3,-7.456845604E-3,0.000000000E0,8.397401514E-3
2.972760748E0,-2.796316985E-3,-2.130527282E-3,0.000000000E0,3.515470833E-3
2.975269342E0,1.464737463E-3,2.130527282E-3,1.065263641E-3,2.796317035E-3
2.977777936E0,3.595264861E-3,7.456845604E-3,0.000000000E0,8.278313583E-3
2.980286529E0,5.725792143E-3,1.278316416E-2,-1.065263641E-3,1.404737585E-2
2.982795123E0,5.725792143E-3,1.704421826E-2,-1.065263641E-3,1.801179775E-2
2.985303717E0,4.660528619E-3,2.024000883E-2,-1.065263641E-3,2.079695341E-2
2.987812311E0,3.595264861E-3,2.237053588E-2,-2.130527282E-3,2.275754713E-2
2.990320904E0,5.725792143E-3,2.343579940E-2,-1.065263641E-3,2.414862679E-2
2.992829498E0,6.791055668E-3,1.917474531E-2,-1.065263641E-3,2.036968535E-2
2.995338092E0,6.791055668E-3,1.491369121E-2,-1.065263641E-3,1.642167498E-2
2.997846686E0,7.856319658E-3,7.456845604E-3,-1.065263641E-3,1.088398326E-2
3.000355279E0,7.856319658E-3,3.195791040E-3,-1.065263641E-3,8.548077303E-3
3.002863873E0,5.725792143E-3,1.065263641E-3,-1.065263641E-3,5.920664567E-3
3.005372467E0,2.530001104E-3,-0.000000000E0,0.000000000E0,2.530001104E-3
3.007881061E0,-1.731053460E-3,3.195791040E-3,0.000000000E0,3.634504980E-3
3.010389654E0,-3.861580743E-3,3.195791040E-3,0.000000000E0,5.012473062E-3
3.012898248E0,-4.926844500E-3,2.130527282E-3,0.000000000E0,5.367768925E-3
3.015406842E0,-4.926844500E-3,-1.065263641E-3,1.065263641E-3,5.152025813E-3
3.017915436E0,-3.861580743E-3,-4.261054564E-3,0.000000000E0,5.750512310E-3
3.020424029E0,-2.796316985E-3,-9.587372653E-3,0.000000000E0,9.986846503E-3
3.022932623E0,-2.796316985E-3,-1.171789970E-2,-1.065263641E-3,1.209393851E-2
3.025441217E0,-2.796316985E-3,-1.278316416E-2,0.000000000E0,1.308543750E-2
3.027949811E0,-6.657897611E-4,-1.491369121E-2,1.065263641E-3,1.496650420E-2
3.030458404E0,4.660528619E-3,-2.237053588E-2,2.130527282E-3,2.294995750E-2
3.032966998E0,1.744369231E-2,-3.728422895E-2,2.130527282E-3,4.121814256E-2
3.035475592E0,3.235738352E-2,-6.072002649E-2,2.130527282E-3,6.883648039E-2
3.037984186E0,5.472791940E-2,-9.054741263E-2,1.065263641E-3,1.058069652E-1
3.040492727E0,8.988162130E-2,-1.203747913E-1,3.195791040E-3,1.502631336E-1
3.043001269E0,1.271658540E-1,-1.320926845E-1,4.261054564E-3,1.834060749E-1
3.045509811E0,1.420795321E-1,-1.033305749E-1,4.261054564E-3,1.757326314E-1
3.048018352E0,1.037300453E-1,-1.171789970E-2,0.000000000E0,1.043898054E-1
3.050526894E0,1.318263728E-2,1.406148076E-1,-8.522109129E-3,1.414882765E-1
3.053035436E0,-9.440898895E-2,2.961432934E-1,-1.491369121E-2,3.111853557E-1
3.055543977E0,-1.743037701E-1,3.898864985E-1,-1.491369121E-2,4.273355872E-1
3.058052519E0,-1.977395564E-1,3.866907060E-1,-7.456845604E-3,4.343802929E-1
3.060561061E0,-1.625858694E-1,2.854906619E-1,4.261054564E-3,3.285684701E-1
3.063069602E0,-7.523424178E-2,1.033305749E-1,1.597895473E-2,1.288127550E-1
3.065578144E0,3.448791057E-2,-1.118526831E-1,1.917474531E-2,1.186090619E-1
3.068086686E0,1.197090000E-1,-2.812296152E-1,1.278316416E-2,3.059146130E-1
3.070595227E0,1.463405937E-1,-3.472759426E-1,-4.261054564E-3,3.768743905E-1
3.073103769E0,1.015995219E-1,-3.067959249E-1,-1.491369121E-2,3.235253013E-1
3.075612311E0,6.791055668E-3,-1.864211410E-1,-1.384842768E-2,1.870581172E-1
3.078120852E0,-9.440898895E-2,-4.793686420E-2,-4.261054564E-3,1.059677155E-1
3.080629394E0,-1.604553312E-1,5.113265663E-2,5.326318089E-3,1.684898559E-1
3.083137936E0,-1.764342934E-1,8.096003532E-2,1.065263618E-2,1.944146750E-1
3.085646477E0,-1.444763839E-1,4.048001766E-2,9.587372653E-3,1.503461840E-1
3.088155019E0,-7.416898012E-2,-5.326318368E-2,5.326318089E-3,9.146788514E-2
3.090663561E0,9.986846708E-3,-1.619200706E-1,2.130527282E-3,1.622417503E-1
3.093172102E0,7.603318989E-2,-2.258358896E-1,-2.130527282E-3,2.383011417E-1
3.095680644E0,9.520793706E-2,-2.087916732E-1,-5.326318089E-3,2.295362362E-1
3.098189186E0,6.218476593E-2,-1.182442605E-1,-7.456845604E-3,1.338067816E-1
3.100697727E0,4.660528619E-3,7.456845604E-3,-6.391582079E-3,1.087094268E-2
3.103206269E0,-4.753739014E-2,1.225053221E-1,0.000000000E0,1.314053173E-1
3.105714811E0,-7.097318769E-2,1.906821877E-1,3.195791040E-3,2.034873538E-1
3.108223352E0,-5.712476373E-2,1.949432492E-1,7.456845604E-3,2.032774301E-1
3.110731894E0,-9.187898599E-3,1.395495385E-1,8.522109129E-3,1.401110899E-1
3.113240436E0,5.153212696E-2,6.072002649E-2,4.261054564E-3,7.975361003E-2
3.115748977E0,9.733846784E-2,-0.000000000E0,-3.195791040E-3,9.739091539E-2
3.118257519E0,1.122521535E-1,-2.237053588E-2,-9.587372653E-3,1.148603698E-1
3.120766061E0,9.414267540E-2,-0.000000000E0,-1.065263618E-2,9.474345354E-2
3.123274602E0,5.898897350E-2,4.793686420E-2,-7.456845604E-3,7.637569306E-2
3.125783144E0,2.170474641E-2,9.693899006E-2,-1.065263641E-3,9.934484685E-2
3.128291686E0,-1.731053460E-3,1.246358454E-1,4.261054564E-3,1.247206763E-1
3.130800227E0,-9.187898599E-3,1.193095297E-1,5.326318089E-3,1.197812632E-1
3.133308769E0,3.994738800E-4,8.628635854E-2,2.130527282E-3,8.631358175E-2
3.135817311E0,1.318263728E-2,4.367581010E-2,-1.065263641E-3,4.563434124E-2
3.138325852E0,1.850895584E-2,6.391582079E-3,-3.195791040E-3,1.984053548E-2
3.140834394E0,1.211737376E-2,-1.491369121E-2,-4.261054564E-3,1.968261970E-2
3.143342936E0,-3.861580743E-3,-2.343579940E-2,-1.065263641E-3,2.377568687E-2
3.145851477E0,-2.303632535E-2,-2.663159184E-2,1.065263641E-3,3.522852191E-2
3.148360019E0,-3.475422785E-2,-3.621896356E-2,1.065263641E-3,5.020761358E-2
3.150868561E0,-3.581948951E-2,-5.752423778E-2,3.195791040E-3,6.784015656E-2
3.153377102E0,-2.516685426E-2,-8.415582776E-2,4.261054564E-3,8.794163113E-2
3.155885644E0,-1.131842658E-2,-1.065263674E-1,1.065263641E-3,1.071312677E-1
3.158394186E0,-4.926844500E-3,-1.107874215E-1,0.000000000E0,1.108969186E-1
3.160902727E0,-1.131842658E-2,-9.374319762E-2,-2.130527282E-3,9.444804406E-2
3.163411321E0,-2.303632535E-2,-6.072002649E-2,-1.065263641E-3,6.495174124E-2
3.165919915E0,-3.581948951E-2,-2.237053588E-2,0.000000000E0,4.223122902E-2
3.168428508E0,-4.221107066E-2,4.261054564E-3,3.195791040E-3,4.254578889E-2
3.170937102E0,-3.688475490E-2,1.384842768E-2,3.195791040E-3,3.952818202E-2
3.173445696E0,-1.984053478E-2,9.587372653E-3,3.195791040E-3,2.226606420E-2
3.175954290E0,1.464737463E-3,-2.130527282E-3,1.065263641E-3,2.796317035E-3
3.178462883E0,2.063948289E-2,-1.278316416E-2,0.000000000E0,2.427751099E-2
3.180971477E0,2.703106403E-2,-1.065263618E-2,-2.130527282E-3,2.913239137E-2
3.183480071E0,2.490053698E-2,5.326318089E-3,-3.195791040E-3,2.566358289E-2
3.185988665E0,1.531316526E-2,2.556632832E-2,-1.065263641E-3,2.982054595E-2
3.188497258E0,5.725792143E-3,4.474107176E-2,0.000000000E0,4.510596632E-2
3.191005852E0,2.530001104E-3,5.326318368E-2,1.065263641E-3,5.333387693E-2
3.193514446E0,6.791055668E-3,5.113265663E-2,1.065263641E-3,5.159265256E-2
3.196023040E0,1.424790081E-2,4.261054471E-2,0.000000000E0,4.492951366E-2
3.198531633E0,2.063948289E-2,3.302317113E-2,0.000000000E0,3.894249716E-2
3.201040227E0,2.277000993E-2,2.450106293E-2,-1.065263641E-3,3.346505975E-2
3.203548821E0,1.957421936E-2,2.237053588E-2,-1.065263641E-3,2.974433939E-2
3.206057415E0,1.105211023E-2,2.237053588E-2,-2.130527282E-3,2.504254705E-2
3.208566008E0,2.530001104E-3,2.130527236E-2,-1.065263641E-3,2.148139480E-2
3.211074602E0,-2.796316985E-3,1.597895473E-2,1.065263641E-3,1.625672690E-2
3.213583196E0,-3.861580743E-3,4.261054564E-3,1.065263641E-3,5.848348353E-3
3.216091790E0,-2.796316985E-3,-1.065263618E-2,0.000000000E0,1.101353922E-2
3.218600383E0,-1.731053460E-3,-2.556632832E-2,0.000000000E0,2.562486468E-2
3.221108977E0,-3.861580743E-3,-3.302317113E-2,0.000000000E0,3.324818246E-2
3.223617571E0,-1.025316212E-2,-3.408843651E-2,-1.065263641E-3,3.561296989E-2
3.226126165E0,-1.877527125E-2,-3.089264594E-2,-1.065263641E-3,3.616629882E-2
3.228634758E0,-2.410159074E-2,-2.769685537E-2,1.065263641E-3,3.673060386E-2
3.231143352E0,-2.410159074E-2,-2.769685537E-2,2.130527282E-3,3.677691694E-2
3.233651946E0,-2.090579830E-2,-2.982738242E-2,2.130527282E-3,3.648649464E-2
3.236160540E0,-1.344895363E-2,-3.408843651E-2,0.000000000E0,3.664554349E-2
3.238669133E0,-5.992108025E-3,-3.621896356E-2,-1.065263641E-3,3.672674049E-2
3.241177727E0,-1.731053460E-3,-3.302317113E-2,-1.065263641E-3,3.308566403E-2
3.243686321E0,1.464737463E-3,-2.343579940E-2,0.000000000E0,2.348152784E-2
3.246194915E0,3.994738800E-4,-9.587372653E-3,0.000000000E0,9.595691417E-3
3.248703508E0,-6.657897611E-4,5.326318089E-3,0.000000000E0,5.367768660E-3
3.251212102E0,-1.731053460E-3,1.917474531E-2,0.000000000E0,1.925272458E-2
3.253720696E0,-6.657897611E-4,2.556632832E-2,0.000000000E0,2.557499598E-2
3.256229290E0,4.660528619E-3,2.769685537E-2,0.000000000E0,2.808623015E-2
3.258737883E0,8.921583183E-3,2.663159184E-2,-2.130527282E-3,2.816692168E-2
3.261246477E0,1.318263728E-2,2.556632832E-2,-1.065263641E-3,2.878461144E-2
3.263755071E0,1.424790081E-2,2.450106293E-2,-2.130527282E-3,2.842259504E-2
3.266263665E0,1.318263728E-2,2.450106293E-2,-1.065263641E-3,2.784275125E-2
3.268772258E0,9.986846708E-3,2.556632832E-2,1.065263641E-3,2.746832790E-2
3.271280852E0,7.856319658E-3,2.450106293E-2,1.065263641E-3,2.575186653E-2
3.273789446E0,5.725792143E-3,2.237053588E-2,0.000000000E0,2.309167753E-2
3.276298040E0,7.856319658E-3,1.597895473E-2,1.065263641E-3,1.783769995E-2
3.278806633E0,8.921583183E-3,8.522109129E-3,1.065263641E-3,1.238368996E-2
3.281315227E0,7.856319658E-3,2.130527282E-3,-1.065263641E-3,8.209487907E-3
3.283823821E0,5.725792143E-3,-0.000000000E0,0.000000000E0,5.725792143E-3
3.286332415E0,1.464737463E-3,-0.000000000E0,1.065263641E-3,1.811143964E-3
3.288840956E0,-3.861580743E-3,-1.065263641E-3,0.000000000E0,4.005819823E-3
3.291349498E0,-8.122635074E-3,-1.065263641E-3,0.000000000E0,8.192190621E-3
3.293858040E0,-1.025316212E-2,-2.130527282E-3,2.130527282E-3,1.068670326E-2
3.296366581E0,-1.131842658E-2,-8.522109129E-3,1.065263641E-3,1.420802276E-2
3.298875123E0,-9.187898599E-3,-1.597895473E-2,2.130527282E-3,1.855488134E-2
3.301383665E0,-8.122635074E-3,-2.237053588E-2,2.130527282E-3,2.389471119E-2
3.303892206E0,-4.926844500E-3,-2.556632832E-2,1.065263641E-3,2.605850585E-2
3.306400748E0,-2.796316985E-3,-2.663159184E-2,0.000000000E0,2.677799605E-2
3.308909290E0,-3.861580743E-3,-2.237053588E-2,1.065263641E-3,2.272636064E-2
3.311417831E0,-3.861580743E-3,-1.704421826E-2,2.130527282E-3,1.760557663E-2
3.313926373E0,-4.926844500E-3,-9.587372653E-3,1.065263641E-3,1.083172644E-2
3.316434915E0,-4.926844500E-3,-4.261054564E-3,0.000000000E0,6.513860816E-3
3.318943456E0,-2.796316985E-3,-1.065263641E-3,0.000000000E0,2.992352804E-3
3.321451998E0,3.994738800E-4,3.195791040E-3,-1.065263641E-3,3.392262722E-3
3.323960540E0,2.530001104E-3,6.391582079E-3,0.000000000E0,6.874098273E-3
3.326469081E0,3.595264861E-3,1.171789970E-2,0.000000000E0,1.225704299E-2
3.328977623E0,2.530001104E-3,1.491369121E-2,1.065263641E-3,1.516423020E-2
3.331486165E0,4.660528619E-3,1.597895473E-2,0.000000000E0,1.664474456E-2
3.333994706E0,3.595264861E-3,1.597895473E-2,1.065263641E-3,1.641303477E-2
3.336503248E0,3.595264861E-3,1.384842768E-2,1.065263641E-3,1.434711348E-2
3.339011790E0,5.725792143E-3,9.587372653E-3,0.000000000E0,1.116702333E-2
3.341520331E0,6.791055668E-3,4.261054564E-3,0.000000000E0,8.017170516E-3
3.344028873E0,6.791055668E-3,-0.000000000E0,1.065263641E-3,6.874098029E-3
3.346537415E0,5.725792143E-3,-1.065263641E-3,-1.065263641E-3,5.920664567E-3
3.349045956E0,3.595264861E-3,-0.000000000E0,0.000000000E0,3.595264861E-3
3.351554498E0,-6.657897611E-4,2.130527282E-3,0.000000000E0,2.232134070E-3
3.354063040E0,-6.657897611E-4,1.065263641E-3,1.065263641E-3,1.647072936E-3
3.356571581E0,3.994738800E-4,-5.326318089E-3,2.130527282E-3,5.750512174E-3
3.359080123E0,9.986846708E-3,-1.917474531E-2,3.195791040E-3,2.185454289E-2
3.361588665E0,2.383527346E-2,-4.474107176E-2,3.195791040E-3,5.079465369E-2
3.364097206E0,4.194475710E-2,-7.776424289E-2,1.065263641E-3,8.836161444E-2
3.366605748E0,7.177213579E-2,-1.139832065E-1,0.000000000E0,1.346974789E-1
3.369114290E0,1.090563685E-1,-1.406148076E-1,2.130527282E-3,1.779616666E-1
3.371622831E0,1.367532164E-1,-1.374190152E-1,3.195791040E-3,1.938959541E-1
3.374131373E0,1.271658540E-1,-8.096003532E-2,3.195791040E-3,1.507842658E-1
3.376639915E0,5.792371184E-2,4.261054471E-2,-2.130527282E-3,7.193993369E-2
3.379148456E0,-4.966791719E-2,2.045306265E-1,-1.171789970E-2,2.108008263E-1
3.381656998E0,-1.519332230E-1,3.398191035E-1,-1.597895473E-2,3.725802656E-1
3.384165540E0,-2.094574571E-1,3.930822909E-1,-1.171789970E-2,4.455596738E-1
3.386674081E0,-2.041311413E-1,3.451454341E-1,-3.195791040E-3,4.010051205E-1
3.389182623E0,-1.444763839E-1,2.034653574E-1,9.587372653E-3,2.497268406E-1
3.391691165E0,-4.221107066E-2,-6.391582079E-3,1.917474531E-2,4.680061608E-2
3.394199706E0,6.857634336E-2,-2.162485123E-1,2.024000883E-2,2.277625779E-1
3.396708248E0,1.431448013E-1,-3.526022732E-1,1.065263618E-2,3.806997188E-1
3.399216790E0,1.474058628E-1,-3.749727905E-1,-7.456845604E-3,4.029747964E-1
3.401725331E0,8.135951310E-2,-2.908169627E-1,-1.704421826E-2,3.024638516E-1
3.404233873E0,-2.303632535E-2,-1.395495385E-1,-1.171789970E-2,1.419227084E-1
3.406742415E0,-1.199753210E-1,8.522109129E-3,-1.065263641E-3,1.202823295E-1
3.409250956E0,-1.743037701E-1,1.012000442E-1,7.456845604E-3,2.016900041E-1
3.411759550E0,-1.743037701E-1,1.139832065E-1,9.587372653E-3,2.084847556E-1
3.414268144E0,-1.221058443E-1,5.113265663E-2,7.456845604E-3,1.325895559E-1
3.416776738E0,-3.795001656E-2,-5.858949944E-2,5.326318089E-3,7.000930557E-2
3.419285331E0,4.940159991E-2,-1.661811322E-1,0.000000000E0,1.733686441E-1
3.421793925E0,1.069258377E-1,-2.109221965E-1,-5.326318089E-3,2.365368416E-1
3.424302519E0,1.079910994E-1,-1.672463864E-1,-7.456845604E-3,1.992210728E-1
3.426811113E0,6.111950055E-2,-5.965476483E-2,-8.522109129E-3,8.583070930E-2
3.429319706E0,-2.796316985E-3,6.924213469E-2,-5.326318089E-3,6.950296590E-2
3.431828300E0,-5.179844424E-2,1.747032404E-1,1.065263641E-3,1.822235874E-1
3.434336894E0,-6.458161026E-2,2.215748429E-1,6.391582079E-3,2.308831907E-1
3.436845488E0,-3.368896246E-2,1.981390417E-1,8.522109129E-3,2.011632481E-1
3.439354081E0,2.170474641E-2,1.288969070E-1,7.456845604E-3,1.309240741E-1
3.441862675E0,7.709845901E-2,5.113265663E-2,2.130527282E-3,9.253788468E-2
3.444371269E0,1.079910994E-1,-0.000000000E0,-6.391582079E-3,1.081800807E-1
3.446879863E0,1.058605760E-1,-7.456845604E-3,-1.278316416E-2,1.068900154E-1
3.449388456E0,7.603318989E-2,2.024000883E-2,-1.065263618E-2,7.939888274E-2
3.451897050E0,3.448791057E-2,6.391581893E-2,-4.261054564E-3,7.275166301E-2
3.454405644E0,1.464737463E-3,9.693899006E-2,3.195791040E-3,9.700271300E-2
3.456914238E0,-1.664474420E-2,1.022653133E-1,6.391582079E-3,1.038079676E-1
3.459422831E0,-1.451421715E-2,7.776424289E-2,3.195791040E-3,7.917166824E-2
3.461931425E0,-3.861580743E-3,3.834949061E-2,-1.065263641E-3,3.855813822E-2
3.464440019E0,5.725792143E-3,-4.261054564E-3,-2.130527282E-3,7.448518522E-3
3.466948613E0,4.660528619E-3,-3.195790946E-2,-3.195791040E-3,3.245368369E-2
3.469457206E0,-7.057371549E-3,-4.154528305E-2,-2.130527282E-3,4.219426719E-2
3.471965800E0,-2.623211779E-2,-4.261054471E-2,1.065263641E-3,5.004914895E-2
3.474474394E0,-4.221107066E-2,-4.793686420E-2,2.130527282E-3,6.390818869E-2
3.476982988E0,-4.540686309E-2,-5.858949944E-2,3.195791040E-3,7.419383897E-2
3.479491581E0,-3.901528195E-2,-8.096003532E-2,3.195791040E-3,8.992737417E-2
3.482000175E0,-2.410159074E-2,-1.054610983E-1,2.130527282E-3,1.082010585E-1
3.484508769E0,-1.025316212E-2,-1.182442605E-1,2.130527282E-3,1.187070833E-1
3.487017363E0,-4.926844500E-3,-1.097221524E-1,0.000000000E0,1.098327115E-1
3.489525956E0,-1.238369010E-2,-7.989477366E-2,-2.130527282E-3,8.087688041E-2
3.492034550E0,-2.623211779E-2,-3.941475600E-2,-2.130527282E-3,4.739394624E-2
3.494543144E0,-3.795001656E-2,-0.000000000E0,-1.065263641E-3,3.796496468E-2
3.497051738E0,-4.008054361E-2,2.556632832E-2,2.130527282E-3,4.758808954E-2
3.499560331E0,-2.836264484E-2,2.982738242E-2,3.195791040E-3,4.128347665E-2
3.502068925E0,-7.057371549E-3,1.917474531E-2,3.195791040E-3,2.068067772E-2
3.504577519E0,1.744369231E-2,5.326318089E-3,2.130527282E-3,1.836276701E-2
3.507086113E0,3.342264518E-2,-2.130527282E-3,-1.065263641E-3,3.350741924E-2
3.509594706E0,3.661843762E-2,4.261054564E-3,-2.130527282E-3,3.692703219E-2
3.512103300E0,3.022685647E-2,2.237053588E-2,-2.130527282E-3,3.766487587E-2
3.514611894E0,1.637842879E-2,4.474107176E-2,-1.065263641E-3,4.765659680E-2
3.517120488E0,7.856319658E-3,6.178529188E-2,1.065263641E-3,6.229188421E-2
3.519629081E0,4.660528619E-3,6.711161137E-2,0.000000000E0,6.727324065E-2
3.522137675E0,8.921583183E-3,5.858949944E-2,1.065263641E-3,5.927443697E-2
3.524646269E0,1.637842879E-2,4.367581010E-2,0.000000000E0,4.664578563E-2
3.527154863E0,2.170474641E-2,2.876211889E-2,-1.065263641E-3,3.604844361E-2
3.529663456E0,2.170474641E-2,1.917474531E-2,-1.065263641E-3,2.898105693E-2
3.532172050E0,1.637842879E-2,1.597895473E-2,-1.065263641E-3,2.290665210E-2
3.534680592E0,6.791055668E-3,1.384842768E-2,0.000000000E0,1.542392254E-2
3.537189133E0,-1.731053460E-3,1.171789970E-2,0.000000000E0,1.184507153E-2
3.539697675E0,-5.992108025E-3,5.326318089E-3,1.065263641E-3,8.087633126E-3
3.542206217E0,-7.057371549E-3,-6.391582079E-3,3.195791040E-3,1.004350014E-2
3.544714758E0,-5.992108025E-3,-2.130527236E-2,0.000000000E0,2.213187721E-2
3.547223300E0,-4.926844500E-3,-3.408843651E-2,0.000000000E0,3.444263783E-2
3.549731842E0,-5.992108025E-3,-3.941475600E-2,-1.065263641E-3,3.988186475E-2
3.552240383E0,-1.131842658E-2,-3.728422895E-2,0.000000000E0,3.896434920E-2
3.554748925E0,-1.877527125E-2,-3.195790946E-2,1.065263641E-3,3.708036643E-2
3.557257467E0,-2.303632535E-2,-2.556632832E-2,1.065263641E-3,3.443028051E-2
3.559766008E0,-2.197106183E-2,-2.343579940E-2,0.000000000E0,3.212420040E-2
3.562274550E0,-1.664474420E-2,-2.663159184E-2,1.065263641E-3,3.142330314E-2
3.564783092E0,-8.122635074E-3,-2.982738242E-2,2.130527282E-3,3.098691803E-2
3.567291633E0,3.994738800E-4,-2.876211889E-2,1.065263641E-3,2.878461132E-2
3.569800175E0,5.725792143E-3,-2.450106293E-2,0.000000000E0,2.516121580E-2
3.572308717E0,5.725792143E-3,-1.384842768E-2,0.000000000E0,1.498544777E-2
3.574817258E0,3.595264861E-3,1.065263641E-3,0.000000000E0,3.749762132E-3
3.577325800E0,3.994738800E-4,1.597895473E-2,-1.065263641E-3,1.601940574E-2
3.579834342E0,1.464737463E-3,2.769685537E-2,0.000000000E0,2.773555936E-2
3.582342883E0,3.595264861E-3,3.302317113E-2,0.000000000E0,3.321830460E-2
3.584851425E0,8.921583183E-3,3.302317113E-2,-1.065263641E-3,3.422366527E-2
